period_name,origin_name,destination_name,product_name,transport_mode,lane_status,mode_selection_rule,variable_transport_cost,variable_transport_cost_basis,transport_time,transport_time_basis,distance,distance_basis
,SUP_310,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_310,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_126,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_97,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_145,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_335,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_300,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_143,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_337,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_324,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_305,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_33,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
